应用,事件,数据生成时间(客户端时间),数据接收时间(服务器时间),延迟上报状态,日志信息
100116,clear_obstacle,2021-10-24 21:24:08 ,2021-10-24 21:24:08 ,0,"{""date"":""24/Oct/2021:21:24:08 +0800"",""remote_addr"":""112.141.241.194"",""hostname"":""ld-gs-001"",""appid"":""100116"",""body"":{""datastate"":""0"",""name"":""clear_obstacle"",""action"":""customevent"",""id"":51,""params"":{""consumeCount"":14,""os"":0,""level"":15,""version"":""7.1.215"",""deviceId"":""f6cfd7fce59e681e183d58a4b5f8515a"",""platform"":""ANDROID"",""consumeId"":""1003"",""buffId"":"""",""obstacleDrop"":[[""2001"",6]],""sceneId"":""10"",""obstacleId"":""103516"",""remainingDurable"":0.0,""playerid"":""n61jub"",""ts"":1635081848},""device"":{""devicecountry"":""AU"",""appname"":""Dragon Farm Adventure Android"",""timezone"":""GMT+08:00"",""appver"":""7.1.0"",""userid"":""e373f93a-a8a6-485d-aa48-ef396ec53bae"",""timestamp"":1635081848}}}"
100116,reportItem,2021-10-24 21:24:07 ,2021-10-24 21:24:07 ,0,"{""date"":""24/Oct/2021:21:24:07 +0800"",""remote_addr"":""112.141.241.194"",""hostname"":""ld-gs-001"",""appid"":""100116"",""body"":{""datastate"":""0"",""name"":""reportItem"",""action"":""customevent"",""id"":9,""params"":{""bagCnt"":5331,""itemId_type_name"":""normal_material"",""method"":""clearObstacle"",""os"":0,""level"":15,""remain"":5336,""change"":5,""count"":5,""type"":1,""clientTime"":1635081846,""deviceId"":""f6cfd7fce59e681e183d58a4b5f8515a"",""version"":""7.1.215"",""platform"":""ANDROID"",""get_or_consume_type"":1,""accountId"":""3906650179436247"",""itemId"":""2001"",""subMethod"":"""",""itemId_type_id"":2,""playerid"":""n61jub"",""ts"":1635081847},""device"":{""devicecountry"":""AU"",""appname"":""Dragon Farm Adventure Android"",""timezone"":""GMT+08:00"",""appver"":""7.1.0"",""userid"":""e373f93a-a8a6-485d-aa48-ef396ec53bae"",""timestamp"":1635081847}}}"
100116,reportEnergy,2021-10-24 21:24:07 ,2021-10-24 21:24:07 ,0,"{""date"":""24/Oct/2021:21:24:07 +0800"",""remote_addr"":""112.141.241.194"",""hostname"":""ld-gs-001"",""appid"":""100116"",""body"":{""datastate"":""0"",""name"":""reportEnergy"",""action"":""customevent"",""id"":10,""params"":{""method"":""clearObstacle"",""os"":0,""level"":15,""remain"":97,""change"":-14,""count"":14,""type"":-1,""clientTime"":1635081846,""version"":""7.1.215"",""deviceId"":""f6cfd7fce59e681e183d58a4b5f8515a"",""platform"":""ANDROID"",""accountId"":""3906650179436247"",""playerid"":""n61jub"",""ts"":1635081847},""device"":{""devicecountry"":""AU"",""appname"":""Dragon Farm Adventure Android"",""timezone"":""GMT+08:00"",""appver"":""7.1.0"",""userid"":""e373f93a-a8a6-485d-aa48-ef396ec53bae"",""timestamp"":1635081847}}}"
100116,reportItem,2021-10-24 21:24:07 ,2021-10-24 21:24:07 ,0,"{""date"":""24/Oct/2021:21:24:07 +0800"",""remote_addr"":""112.141.241.194"",""hostname"":""ld-gs-001"",""appid"":""100116"",""body"":{""datastate"":""0"",""name"":""reportItem"",""action"":""customevent"",""id"":9,""params"":{""bagCnt"":111,""itemId_type_name"":""energy"",""method"":""clearObstacle"",""os"":0,""level"":15,""remain"":97,""change"":-14,""count"":14,""type"":-1,""clientTime"":1635081846,""deviceId"":""f6cfd7fce59e681e183d58a4b5f8515a"",""version"":""7.1.215"",""platform"":""ANDROID"",""get_or_consume_type"":-1,""accountId"":""3906650179436247"",""itemId"":""1003"",""subMethod"":"""",""itemId_type_id"":1,""playerid"":""n61jub"",""ts"":1635081847},""device"":{""devicecountry"":""AU"",""appname"":""Dragon Farm Adventure Android"",""timezone"":""GMT+08:00"",""appver"":""7.1.0"",""userid"":""e373f93a-a8a6-485d-aa48-ef396ec53bae"",""timestamp"":1635081847}}}"
100116,reportItem,2021-10-24 21:24:07 ,2021-10-24 21:24:07 ,0,"{""date"":""24/Oct/2021:21:24:07 +0800"",""remote_addr"":""112.141.241.194"",""hostname"":""ld-gs-001"",""appid"":""100116"",""body"":{""datastate"":""0"",""name"":""reportItem"",""action"":""customevent"",""id"":9,""params"":{""bagCnt"":5336,""itemId_type_name"":""normal_material"",""method"":""clearObstacle"",""os"":0,""level"":15,""remain"":5337,""change"":1,""count"":1,""type"":1,""clientTime"":1635081846,""deviceId"":""f6cfd7fce59e681e183d58a4b5f8515a"",""version"":""7.1.215"",""platform"":""ANDROID"",""get_or_consume_type"":1,""accountId"":""3906650179436247"",""itemId"":""2001"",""subMethod"":"""",""itemId_type_id"":2,""playerid"":""n61jub"",""ts"":1635081847},""device"":{""devicecountry"":""AU"",""appname"":""Dragon Farm Adventure Android"",""timezone"":""GMT+08:00"",""appver"":""7.1.0"",""userid"":""e373f93a-a8a6-485d-aa48-ef396ec53bae"",""timestamp"":1635081847}}}"
100116,front_reportItem,2021-10-24 21:24:01 ,2021-10-24 21:24:02 ,0,"{""date"":""24/Oct/2021:13:24:02 +0000"",""remote_addr"":""112.141.241.194"",""hostname"":""nginx-prod-03"",""appid"":""100116"",""body"":{""name"":""front_reportItem"",""action"":""customevent"",""id"":""front_reportItem"",""params"":{""method"":""clearObstacle"",""itemId_type_name"":""item_2001"",""level"":""15"",""remain"":""5331"",""change"":""4"",""count"":""4"",""type"":""1"",""version"":""7.1.215"",""deviceId"":""f6cfd7fce59e681e183d58a4b5f8515a"",""platform"":""android"",""itemId"":""2001"",""playerid"":""n61jub"",""itemId_type_id"":""2"",""ts"":""1635081841""},""device"":{""keyhash"":""/jD5rhPngo1Y8ZM3BEs9cL2NW3g="",""syslanguage"":""en"",""timezone"":""Australia/Brisbane"",""appver"":""7.1.0"",""packagename"":""com.dragonmonster.idlefarmadventure.free"",""sysver"":""11"",""targetSdkVersion"":""30"",""gps_adid"":""e373f93a-a8a6-485d-aa48-ef396ec53bae"",""userid"":""e373f93a-a8a6-485d-aa48-ef396ec53bae"",""userid_ini"":""e373f93a-a8a6-485d-aa48-ef396ec53bae"",""unitysdkver"":""3.1.18"",""tags"":""[]"",""netstatus"":""1"",""unityver"":""2018.4.36f1"",""devicecountry"":""AU"",""appname"":""Dragon Farm Adventure"",""romsize"":""32768"",""sdkver"":""3.1.15"",""appvercode"":""11"",""ramsize"":""1781"",""androidid"":""bccf0bdb9e66723e"",""devicemodel"":""SM-T515"",""timestamp"":""1635081841""}},""user_agent"":""android""}"
100116,front_reportItem,2021-10-24 21:24:01 ,2021-10-24 21:24:02 ,0,"{""date"":""24/Oct/2021:13:24:02 +0000"",""remote_addr"":""112.141.241.194"",""hostname"":""nginx-prod-02"",""appid"":""100116"",""body"":{""name"":""front_reportItem"",""action"":""customevent"",""id"":""front_reportItem"",""params"":{""method"":""clearObstacle"",""itemId_type_name"":""energy"",""level"":""15"",""remain"":""111"",""change"":""-7"",""count"":""7"",""type"":""-1"",""version"":""7.1.215"",""deviceId"":""f6cfd7fce59e681e183d58a4b5f8515a"",""platform"":""android"",""itemId"":""1003"",""playerid"":""n61jub"",""itemId_type_id"":""1"",""ts"":""1635081841""},""device"":{""keyhash"":""/jD5rhPngo1Y8ZM3BEs9cL2NW3g="",""syslanguage"":""en"",""timezone"":""Australia/Brisbane"",""appver"":""7.1.0"",""packagename"":""com.dragonmonster.idlefarmadventure.free"",""sysver"":""11"",""targetSdkVersion"":""30"",""gps_adid"":""e373f93a-a8a6-485d-aa48-ef396ec53bae"",""userid"":""e373f93a-a8a6-485d-aa48-ef396ec53bae"",""userid_ini"":""e373f93a-a8a6-485d-aa48-ef396ec53bae"",""unitysdkver"":""3.1.18"",""tags"":""[]"",""netstatus"":""1"",""unityver"":""2018.4.36f1"",""devicecountry"":""AU"",""appname"":""Dragon Farm Adventure"",""romsize"":""32768"",""sdkver"":""3.1.15"",""appvercode"":""11"",""ramsize"":""1781"",""androidid"":""bccf0bdb9e66723e"",""devicemodel"":""SM-T515"",""timestamp"":""1635081841""}},""user_agent"":""android""}"
100116,reportItem,2021-10-24 21:24:01 ,2021-10-24 21:24:01 ,0,"{""date"":""24/Oct/2021:21:24:01 +0800"",""remote_addr"":""112.141.241.194"",""hostname"":""ld-gs-001"",""appid"":""100116"",""body"":{""datastate"":""0"",""name"":""reportItem"",""action"":""customevent"",""id"":9,""params"":{""bagCnt"":118,""itemId_type_name"":""energy"",""method"":""clearObstacle"",""os"":0,""level"":15,""remain"":111,""change"":-7,""count"":7,""type"":-1,""clientTime"":1635081840,""deviceId"":""f6cfd7fce59e681e183d58a4b5f8515a"",""version"":""7.1.215"",""platform"":""ANDROID"",""get_or_consume_type"":-1,""accountId"":""3906650179436247"",""itemId"":""1003"",""subMethod"":"""",""itemId_type_id"":1,""playerid"":""n61jub"",""ts"":1635081841},""device"":{""devicecountry"":""AU"",""appname"":""Dragon Farm Adventure Android"",""timezone"":""GMT+08:00"",""appver"":""7.1.0"",""userid"":""e373f93a-a8a6-485d-aa48-ef396ec53bae"",""timestamp"":1635081841}}}"
100116,reportItem,2021-10-24 21:24:01 ,2021-10-24 21:24:01 ,0,"{""date"":""24/Oct/2021:21:24:01 +0800"",""remote_addr"":""112.141.241.194"",""hostname"":""ld-gs-001"",""appid"":""100116"",""body"":{""datastate"":""0"",""name"":""reportItem"",""action"":""customevent"",""id"":9,""params"":{""bagCnt"":5330,""itemId_type_name"":""normal_material"",""method"":""clearObstacle"",""os"":0,""level"":15,""remain"":5331,""change"":1,""count"":1,""type"":1,""clientTime"":1635081840,""deviceId"":""f6cfd7fce59e681e183d58a4b5f8515a"",""version"":""7.1.215"",""platform"":""ANDROID"",""get_or_consume_type"":1,""accountId"":""3906650179436247"",""itemId"":""2001"",""subMethod"":"""",""itemId_type_id"":2,""playerid"":""n61jub"",""ts"":1635081841},""device"":{""devicecountry"":""AU"",""appname"":""Dragon Farm Adventure Android"",""timezone"":""GMT+08:00"",""appver"":""7.1.0"",""userid"":""e373f93a-a8a6-485d-aa48-ef396ec53bae"",""timestamp"":1635081841}}}"
100116,reportEnergy,2021-10-24 21:24:01 ,2021-10-24 21:24:01 ,0,"{""date"":""24/Oct/2021:21:24:01 +0800"",""remote_addr"":""112.141.241.194"",""hostname"":""ld-gs-001"",""appid"":""100116"",""body"":{""datastate"":""0"",""name"":""reportEnergy"",""action"":""customevent"",""id"":10,""params"":{""method"":""clearObstacle"",""os"":0,""level"":15,""remain"":111,""change"":-7,""count"":7,""type"":-1,""clientTime"":1635081840,""version"":""7.1.215"",""deviceId"":""f6cfd7fce59e681e183d58a4b5f8515a"",""platform"":""ANDROID"",""accountId"":""3906650179436247"",""playerid"":""n61jub"",""ts"":1635081841},""device"":{""devicecountry"":""AU"",""appname"":""Dragon Farm Adventure Android"",""timezone"":""GMT+08:00"",""appver"":""7.1.0"",""userid"":""e373f93a-a8a6-485d-aa48-ef396ec53bae"",""timestamp"":1635081841}}}"
100116,clear_obstacle,2021-10-24 21:24:01 ,2021-10-24 21:24:01 ,0,"{""date"":""24/Oct/2021:21:24:01 +0800"",""remote_addr"":""112.141.241.194"",""hostname"":""ld-gs-001"",""appid"":""100116"",""body"":{""datastate"":""0"",""name"":""clear_obstacle"",""action"":""customevent"",""id"":51,""params"":{""consumeCount"":7,""os"":0,""level"":15,""version"":""7.1.215"",""deviceId"":""f6cfd7fce59e681e183d58a4b5f8515a"",""platform"":""ANDROID"",""consumeId"":""1003"",""buffId"":"""",""obstacleDrop"":[[""2001"",4]],""sceneId"":""10"",""obstacleId"":""103508"",""remainingDurable"":0.0,""playerid"":""n61jub"",""ts"":1635081841},""device"":{""devicecountry"":""AU"",""appname"":""Dragon Farm Adventure Android"",""timezone"":""GMT+08:00"",""appver"":""7.1.0"",""userid"":""e373f93a-a8a6-485d-aa48-ef396ec53bae"",""timestamp"":1635081841}}}"
100116,reportItem,2021-10-24 21:24:01 ,2021-10-24 21:24:01 ,0,"{""date"":""24/Oct/2021:21:24:01 +0800"",""remote_addr"":""112.141.241.194"",""hostname"":""ld-gs-001"",""appid"":""100116"",""body"":{""datastate"":""0"",""name"":""reportItem"",""action"":""customevent"",""id"":9,""params"":{""bagCnt"":5327,""itemId_type_name"":""normal_material"",""method"":""clearObstacle"",""os"":0,""level"":15,""remain"":5330,""change"":3,""count"":3,""type"":1,""clientTime"":1635081840,""deviceId"":""f6cfd7fce59e681e183d58a4b5f8515a"",""version"":""7.1.215"",""platform"":""ANDROID"",""get_or_consume_type"":1,""accountId"":""3906650179436247"",""itemId"":""2001"",""subMethod"":"""",""itemId_type_id"":2,""playerid"":""n61jub"",""ts"":1635081841},""device"":{""devicecountry"":""AU"",""appname"":""Dragon Farm Adventure Android"",""timezone"":""GMT+08:00"",""appver"":""7.1.0"",""userid"":""e373f93a-a8a6-485d-aa48-ef396ec53bae"",""timestamp"":1635081841}}}"
100116,front_reportItem,2021-10-24 21:23:56 ,2021-10-24 21:23:57 ,0,"{""date"":""24/Oct/2021:13:23:57 +0000"",""remote_addr"":""112.141.241.194"",""hostname"":""nginx-prod-02"",""appid"":""100116"",""body"":{""name"":""front_reportItem"",""action"":""customevent"",""id"":""front_reportItem"",""params"":{""method"":""clearObstacle"",""itemId_type_name"":""item_2001"",""level"":""15"",""remain"":""5327"",""change"":""7"",""count"":""7"",""type"":""1"",""version"":""7.1.215"",""deviceId"":""f6cfd7fce59e681e183d58a4b5f8515a"",""platform"":""android"",""itemId"":""2001"",""playerid"":""n61jub"",""itemId_type_id"":""2"",""ts"":""1635081836""},""device"":{""keyhash"":""/jD5rhPngo1Y8ZM3BEs9cL2NW3g="",""syslanguage"":""en"",""timezone"":""Australia/Brisbane"",""appver"":""7.1.0"",""packagename"":""com.dragonmonster.idlefarmadventure.free"",""sysver"":""11"",""targetSdkVersion"":""30"",""gps_adid"":""e373f93a-a8a6-485d-aa48-ef396ec53bae"",""userid"":""e373f93a-a8a6-485d-aa48-ef396ec53bae"",""userid_ini"":""e373f93a-a8a6-485d-aa48-ef396ec53bae"",""unitysdkver"":""3.1.18"",""tags"":""[]"",""netstatus"":""1"",""unityver"":""2018.4.36f1"",""devicecountry"":""AU"",""appname"":""Dragon Farm Adventure"",""romsize"":""32768"",""sdkver"":""3.1.15"",""appvercode"":""11"",""ramsize"":""1781"",""androidid"":""bccf0bdb9e66723e"",""devicemodel"":""SM-T515"",""timestamp"":""1635081836""}},""user_agent"":""android""}"
100116,front_reportItem,2021-10-24 21:23:56 ,2021-10-24 21:23:57 ,0,"{""date"":""24/Oct/2021:13:23:57 +0000"",""remote_addr"":""112.141.241.194"",""hostname"":""nginx-prod-03"",""appid"":""100116"",""body"":{""name"":""front_reportItem"",""action"":""customevent"",""id"":""front_reportItem"",""params"":{""method"":""clearObstacle"",""itemId_type_name"":""energy"",""level"":""15"",""remain"":""118"",""change"":""-14"",""count"":""14"",""type"":""-1"",""version"":""7.1.215"",""deviceId"":""f6cfd7fce59e681e183d58a4b5f8515a"",""platform"":""android"",""itemId"":""1003"",""playerid"":""n61jub"",""itemId_type_id"":""1"",""ts"":""1635081836""},""device"":{""keyhash"":""/jD5rhPngo1Y8ZM3BEs9cL2NW3g="",""syslanguage"":""en"",""timezone"":""Australia/Brisbane"",""appver"":""7.1.0"",""packagename"":""com.dragonmonster.idlefarmadventure.free"",""sysver"":""11"",""targetSdkVersion"":""30"",""gps_adid"":""e373f93a-a8a6-485d-aa48-ef396ec53bae"",""userid"":""e373f93a-a8a6-485d-aa48-ef396ec53bae"",""userid_ini"":""e373f93a-a8a6-485d-aa48-ef396ec53bae"",""unitysdkver"":""3.1.18"",""tags"":""[]"",""netstatus"":""1"",""unityver"":""2018.4.36f1"",""devicecountry"":""AU"",""appname"":""Dragon Farm Adventure"",""romsize"":""32768"",""sdkver"":""3.1.15"",""appvercode"":""11"",""ramsize"":""1781"",""androidid"":""bccf0bdb9e66723e"",""devicemodel"":""SM-T515"",""timestamp"":""1635081836""}},""user_agent"":""android""}"
100116,reportItem,2021-10-24 21:23:56 ,2021-10-24 21:23:56 ,0,"{""date"":""24/Oct/2021:21:23:56 +0800"",""remote_addr"":""112.141.241.194"",""hostname"":""ld-gs-001"",""appid"":""100116"",""body"":{""datastate"":""0"",""name"":""reportItem"",""action"":""customevent"",""id"":9,""params"":{""bagCnt"":5320,""itemId_type_name"":""normal_material"",""method"":""clearObstacle"",""os"":0,""level"":15,""remain"":5325,""change"":5,""count"":5,""type"":1,""clientTime"":1635081834,""deviceId"":""f6cfd7fce59e681e183d58a4b5f8515a"",""version"":""7.1.215"",""platform"":""ANDROID"",""get_or_consume_type"":1,""accountId"":""3906650179436247"",""itemId"":""2001"",""subMethod"":"""",""itemId_type_id"":2,""playerid"":""n61jub"",""ts"":1635081836},""device"":{""devicecountry"":""AU"",""appname"":""Dragon Farm Adventure Android"",""timezone"":""GMT+08:00"",""appver"":""7.1.0"",""userid"":""e373f93a-a8a6-485d-aa48-ef396ec53bae"",""timestamp"":1635081836}}}"
100116,reportItem,2021-10-24 21:23:56 ,2021-10-24 21:23:56 ,0,"{""date"":""24/Oct/2021:21:23:56 +0800"",""remote_addr"":""112.141.241.194"",""hostname"":""ld-gs-001"",""appid"":""100116"",""body"":{""datastate"":""0"",""name"":""reportItem"",""action"":""customevent"",""id"":9,""params"":{""bagCnt"":132,""itemId_type_name"":""energy"",""method"":""clearObstacle"",""os"":0,""level"":15,""remain"":118,""change"":-14,""count"":14,""type"":-1,""clientTime"":1635081834,""deviceId"":""f6cfd7fce59e681e183d58a4b5f8515a"",""version"":""7.1.215"",""platform"":""ANDROID"",""get_or_consume_type"":-1,""accountId"":""3906650179436247"",""itemId"":""1003"",""subMethod"":"""",""itemId_type_id"":1,""playerid"":""n61jub"",""ts"":1635081836},""device"":{""devicecountry"":""AU"",""appname"":""Dragon Farm Adventure Android"",""timezone"":""GMT+08:00"",""appver"":""7.1.0"",""userid"":""e373f93a-a8a6-485d-aa48-ef396ec53bae"",""timestamp"":1635081836}}}"
100116,clear_obstacle,2021-10-24 21:23:56 ,2021-10-24 21:23:56 ,0,"{""date"":""24/Oct/2021:21:23:56 +0800"",""remote_addr"":""112.141.241.194"",""hostname"":""ld-gs-001"",""appid"":""100116"",""body"":{""datastate"":""0"",""name"":""clear_obstacle"",""action"":""customevent"",""id"":51,""params"":{""consumeCount"":14,""os"":0,""level"":15,""version"":""7.1.215"",""deviceId"":""f6cfd7fce59e681e183d58a4b5f8515a"",""platform"":""ANDROID"",""consumeId"":""1003"",""buffId"":"""",""obstacleDrop"":[[""2001"",7]],""sceneId"":""10"",""obstacleId"":""103504"",""remainingDurable"":0.0,""playerid"":""n61jub"",""ts"":1635081836},""device"":{""devicecountry"":""AU"",""appname"":""Dragon Farm Adventure Android"",""timezone"":""GMT+08:00"",""appver"":""7.1.0"",""userid"":""e373f93a-a8a6-485d-aa48-ef396ec53bae"",""timestamp"":1635081836}}}"
100116,reportItem,2021-10-24 21:23:56 ,2021-10-24 21:23:56 ,0,"{""date"":""24/Oct/2021:21:23:56 +0800"",""remote_addr"":""112.141.241.194"",""hostname"":""ld-gs-001"",""appid"":""100116"",""body"":{""datastate"":""0"",""name"":""reportItem"",""action"":""customevent"",""id"":9,""params"":{""bagCnt"":5325,""itemId_type_name"":""normal_material"",""method"":""clearObstacle"",""os"":0,""level"":15,""remain"":5327,""change"":2,""count"":2,""type"":1,""clientTime"":1635081834,""deviceId"":""f6cfd7fce59e681e183d58a4b5f8515a"",""version"":""7.1.215"",""platform"":""ANDROID"",""get_or_consume_type"":1,""accountId"":""3906650179436247"",""itemId"":""2001"",""subMethod"":"""",""itemId_type_id"":2,""playerid"":""n61jub"",""ts"":1635081836},""device"":{""devicecountry"":""AU"",""appname"":""Dragon Farm Adventure Android"",""timezone"":""GMT+08:00"",""appver"":""7.1.0"",""userid"":""e373f93a-a8a6-485d-aa48-ef396ec53bae"",""timestamp"":1635081836}}}"
100116,reportEnergy,2021-10-24 21:23:56 ,2021-10-24 21:23:56 ,0,"{""date"":""24/Oct/2021:21:23:56 +0800"",""remote_addr"":""112.141.241.194"",""hostname"":""ld-gs-001"",""appid"":""100116"",""body"":{""datastate"":""0"",""name"":""reportEnergy"",""action"":""customevent"",""id"":10,""params"":{""method"":""clearObstacle"",""os"":0,""level"":15,""remain"":118,""change"":-14,""count"":14,""type"":-1,""clientTime"":1635081834,""version"":""7.1.215"",""deviceId"":""f6cfd7fce59e681e183d58a4b5f8515a"",""platform"":""ANDROID"",""accountId"":""3906650179436247"",""playerid"":""n61jub"",""ts"":1635081836},""device"":{""devicecountry"":""AU"",""appname"":""Dragon Farm Adventure Android"",""timezone"":""GMT+08:00"",""appver"":""7.1.0"",""userid"":""e373f93a-a8a6-485d-aa48-ef396ec53bae"",""timestamp"":1635081836}}}"
100116,front_reportItem,2021-10-24 21:23:48 ,2021-10-24 21:23:50 ,0,"{""date"":""24/Oct/2021:13:23:50 +0000"",""remote_addr"":""112.141.241.194"",""hostname"":""nginx-prod-03"",""appid"":""100116"",""body"":{""name"":""front_reportItem"",""action"":""customevent"",""id"":""front_reportItem"",""params"":{""method"":""missionReward"",""itemId_type_name"":""gold"",""level"":""15"",""remain"":""25968"",""change"":""100"",""count"":""100"",""type"":""1"",""version"":""7.1.215"",""deviceId"":""f6cfd7fce59e681e183d58a4b5f8515a"",""platform"":""android"",""itemId"":""1002"",""playerid"":""n61jub"",""itemId_type_id"":""1"",""ts"":""1635081828""},""device"":{""keyhash"":""/jD5rhPngo1Y8ZM3BEs9cL2NW3g="",""syslanguage"":""en"",""timezone"":""Australia/Brisbane"",""appver"":""7.1.0"",""packagename"":""com.dragonmonster.idlefarmadventure.free"",""sysver"":""11"",""targetSdkVersion"":""30"",""gps_adid"":""e373f93a-a8a6-485d-aa48-ef396ec53bae"",""userid"":""e373f93a-a8a6-485d-aa48-ef396ec53bae"",""userid_ini"":""e373f93a-a8a6-485d-aa48-ef396ec53bae"",""unitysdkver"":""3.1.18"",""tags"":""[]"",""netstatus"":""1"",""unityver"":""2018.4.36f1"",""devicecountry"":""AU"",""appname"":""Dragon Farm Adventure"",""romsize"":""32768"",""sdkver"":""3.1.15"",""appvercode"":""11"",""ramsize"":""1781"",""androidid"":""bccf0bdb9e66723e"",""devicemodel"":""SM-T515"",""timestamp"":""1635081828""}},""user_agent"":""android""}"
